,FinalWorth,Person Name,Age,country,City,source,Industries,Country_Of_Citizenship,Self_Made,Status,Gender,State,Residence_State_Region,Birth Year,Birth Month,Birthday,CPI Country,CPI ChangeCountry,GDP_Country,Gross_Tertiarye_Education_Enrollment,Gross_Primary_Education_Enrollment_Country,Life_Expectancy_Country,Tax_Revenue_Country,Total_TaxRate_Country,Population_Country,Latitude Country,Longitude Country
2023,1400,John Bloor,79.0,United Kingdom,Aberdyfi,"Real estate, manufacturing",Diversified,United Kingdom,True,D,M,,,1943.0,6.0,16.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2024,1400,Vladimir Bogdanov,71.0,Russia,Surgut,Oil,Energy,Russia,True,R,M,,,1951.0,5.0,28.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2025,1400,Amit Burman,53.0,India,Delhi,Consumer goods,Food & Beverage,India,False,D,M,,,1969.0,7.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2026,1400,Cai Jianyong,52.0,China,Ningbo,Nickel,Metals & Mining,China,True,N,M,,,1971.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2027,1400,Steve Case,64.0,United States,McLean,AOL,Technology,United States,True,D,M,Virginia,South,1958.0,8.0,21.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2028,1400,Chen Wenyuan & family,55.0,China,Suzhou,Testing equipment,Technology,China,True,E,M,,,1968.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2029,1400,Chua Thian Poh,74.0,Singapore,Singapore,Real estate,Real Estate,Singapore,True,U,M,,,1948.0,7.0,11.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2030,1400,Sasson Dayan & family,83.0,Brazil,Sao Paulo,Banking,Finance & Investments,Brazil,True,U,M,,,1940.0,4.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2031,1400,Chris Ellison,65.0,Australia,Perth,Mining,Metals & Mining,Australia,True,N,M,,,1957.0,6.0,26.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2032,1400,John Farber,97.0,United States,New York,Chemicals,Manufacturing,United States,True,D,M,New York,Northeast,1925.0,8.0,23.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2033,1400,J. Christopher Flowers,65.0,United States,Palm Beach,Investments,Finance & Investments,United States,True,U,M,Florida,South,1957.0,10.0,27.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2034,1400,Reinold Geiger,75.0,Switzerland,Geneva,Beauty products,Fashion & Retail,Austria,True,D,M,,,1947.0,7.0,10.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2035,1400,Ali Ghodsi,44.0,United States,San Francisco,Data analytics,Technology,Sweden,True,D,M,California,West,1978.0,12.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2036,1400,Lance Gokongwei,55.0,Philippines,Manila,Diversified,Diversified,Philippines,False,D,M,,,1967.0,12.0,1.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
2037,1400,Guan Yihong,53.0,China,Guangzhou,Restaurant,Food & Beverage,China,True,U,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2038,1400,Rajinder Gupta,64.0,India,Ludhiana,"Textiles, paper",Manufacturing,India,True,D,M,,,1959.0,1.0,2.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2039,1400,Torstein Hagen,80.0,Switzerland,Lucerne,Cruises,Service,Norway,True,D,M,,,1943.0,2.0,18.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2040,1400,Ayman Hariri,44.0,France,Paris,"Construction, investments",Construction & Engineering,Lebanon,False,E,M,,,1978.0,5.0,16.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
2041,1400,Alfredo Harp Helu & family,79.0,Mexico,Mexico City,"Banking, investments",Finance & Investments,Mexico,True,U,M,,,1944.0,3.0,11.0,141.54,3.6,1258286717125.0,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
2042,1400,He Xiaopeng,45.0,China,Guangzhou,Electric vehicles,Automotive,China,True,D,M,,,1977.0,11.0,3.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2043,1400,Christoph Henkel,65.0,United Kingdom,London,Consumer goods,Fashion & Retail,Germany,False,E,M,,,1958.0,2.0,11.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2044,1400,Daniel Hirschfeld,81.0,United States,Kearney,Fashion retail,Fashion & Retail,United States,False,E,M,Nebraska,Midwest,1941.0,5.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2045,1400,Drew Houston,40.0,United States,Austin,Cloud storage service,Technology,United States,True,D,M,Texas,South,1983.0,3.0,4.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2046,1400,Huang Jinxiang & family,58.0,China,Xuancheng,Chemicals,Manufacturing,China,True,U,M,,,1965.0,1.0,27.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2047,1400,Rameshchandra Jain,74.0,India,Mumbai,Textiles,Manufacturing,India,True,U,M,,,1948.0,6.0,22.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2048,1400,Ke Zunhong & family,68.0,China,Chengdu,Pharmaceuticals,Healthcare,China,True,D,M,,,1954.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2049,1400,Kim Taek-jin,56.0,South Korea,Seoul,Online games,Media & Entertainment,South Korea,True,D,M,,,1967.0,3.0,14.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2050,1400,Koh Wee Meng,59.0,Singapore,Singapore,"Real estate, hotels",Real Estate,Singapore,True,U,M,,,1963.0,7.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2051,1400,Sergei Kolesnikov,51.0,Russia,Moscow,Building materials,Manufacturing,Russia,True,U,M,,,1972.0,2.0,25.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2052,1400,Hemendra Kothari,76.0,India,Mumbai,Financial services,Finance & Investments,India,False,D,M,,,1946.0,8.0,26.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2053,1400,Sebastian Kulczyk,42.0,Switzerland,,Diversified,Finance & Investments,Poland,False,E,M,,,1980.0,11.0,16.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2054,1400,Kwee Liong Keng,77.0,Singapore,Singapore,Real estate,Real Estate,Singapore,False,Split Family Fortune,M,,,1946.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2055,1400,Kwee Liong Phing,65.0,Singapore,Singapore,Real estate,Real Estate,Singapore,False,Split Family Fortune,M,,,1958.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2056,1400,Kwee Liong Seen,70.0,Singapore,Singapore,Real estate,Real Estate,Singapore,False,Split Family Fortune,M,,,1953.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2057,1400,Kwee Liong Tek,76.0,Singapore,Singapore,Real estate,Real Estate,Singapore,False,Split Family Fortune,M,,,1947.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2058,1400,Kwek Leng Keow,71.0,Singapore,Singapore,Diversified,Diversified,Singapore,False,N,M,,,1952.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2059,1400,Kwek Leng Peck,67.0,Singapore,Singapore,Diversified,Diversified,Singapore,False,U,M,,,1956.0,1.0,1.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2060,1400,Raymond Kwok,69.0,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,False,U,M,,,1953.0,4.0,10.0,,,,,,,,,,,
2061,1400,Lee Ho-jin,60.0,South Korea,Seoul,Diversified,Diversified,South Korea,False,U,M,,,1962.0,12.0,8.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2062,1400,Michael Lee-Chin,72.0,Canada,Burlington,Mutual funds,Finance & Investments,Canada,True,D,M,,,1951.0,1.0,3.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2063,1400,Manfredi Lefebvre d'Ovidio & family,69.0,Monaco,Monte Carlo,Cruises,Service,Italy,False,D,M,,,1953.0,4.0,30.0,,,7184844193.0,,,,,,38964.0,43.7384176,7.4246158
2064,1400,Bernard Lewis & family,97.0,United Kingdom,London,Fashion retailer,Fashion & Retail,United Kingdom,True,U,M,,,1926.0,2.0,10.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2065,1400,Li Jinyang,,China,Chifeng,Mining,Metals & Mining,China,False,D,F,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2066,1400,William Li,48.0,China,Beijing,Electric vehicles,Automotive,China,True,D,M,,,1975.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2067,1400,Jenny Lindén Urnes,52.0,Sweden,Helsingborg,Powdered metal,Manufacturing,Sweden,False,E,F,,,1971.0,3.0,29.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2068,1400,Liu Fangyi,53.0,China,Shanghai,Medical equipment,Healthcare,China,True,D,M,,,,,,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2069,1400,K.C. Liu,69.0,Taiwan,Taipei,Manufacturing,Technology,Taiwan,True,D,M,,,1954.0,3.0,20.0,,,,,,,,,,,
2070,1400,Liu Ming Chung,60.0,Hong Kong,Hong Kong,Paper,Manufacturing,Brazil,True,D,M,,,1963.0,1.0,1.0,,,,,,,,,,,
2071,1400,Anatoly Lomakin,70.0,Russia,Moscow,Investments,Metals & Mining,Russia,True,E,M,,,1952.0,6.0,30.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2072,1400,Brandt Louie,79.0,Canada,Vancouver,Drugstores,Food & Beverage,Canada,False,D,M,,,1943.0,7.0,5.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2073,1400,Lucia Maggi & family,90.0,Brazil,Rondonopolis,Agribusiness,Diversified,Brazil,True,Split Family Fortune,F,,,1932.0,7.0,20.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2074,1400,Gary Magness,69.0,United States,Denver,"Cable TV, investments",Media & Entertainment,United States,False,E,M,Colorado,West,1954.0,2.0,26.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2075,1400,Mao Lixiang & family,82.0,China,Ningbo,Cooking appliances,Technology,China,True,D,M,,,1941.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2076,1400,David McMurtry,82.0,United Kingdom,Wotton-under-Edge,Manufacturing,Manufacturing,United Kingdom,True,D,M,,,1940.0,5.0,3.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2077,1400,Deepak Mehta,66.0,India,Vadodara,Chemicals,Manufacturing,India,False,D,M,,,1956.0,12.0,12.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2078,1400,Miao Shouliang,68.0,China,Shenzhen,Real estate,Real Estate,China,True,D,M,,,1955.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2079,1400,Miao Yongjun,55.0,China,Zhengzhou,Clinical diagnostics,Healthcare,China,True,U,M,,,1967.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2080,1400,Yoshiko Mori,82.0,Japan,Tokyo,Real estate,Real Estate,Japan,False,U,F,,,1940.0,9.0,24.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2081,1400,Marius Nacht,57.0,Israel,Tel Aviv,Software,Technology,Israel,True,E,M,,,1966.0,1.0,1.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2082,1400,Tadako Nakatani,,Japan,Kobe,Medical diagnostic equipment,Healthcare,Japan,False,D,F,,,,,,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2083,1400,Vadim Novinsky,59.0,Ukraine,Kiev,Steel,Metals & Mining,Ukraine,True,U,M,,,1963.0,6.0,3.0,281.66,7.9,153781069118.0,82.7,99.0,71.6,20.1,45.2,44385155.0,48.379433,31.16558
2084,1400,Niti Osathanugrah,49.0,Thailand,Bangkok,"Energy drinks,investments",Finance & Investments,Thailand,False,D,M,,,1973.0,10.0,18.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
2085,1400,Gretel Packer,57.0,Australia,Sydney,Investments,Finance & Investments,Australia,False,D,F,,,1966.0,4.0,1.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2086,1400,Pan Longquan,58.0,China,Nanjing,Manufacturing,Manufacturing,China,True,N,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2087,1400,Pan Shiyi,60.0,China,Beijing,Real estate,Real Estate,China,True,Split Family Fortune,M,,,1963.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2088,1400,David Paul,56.0,United States,Audubon,Medical devices,Healthcare,United States,True,D,M,Pennsylvania,Northeast,1966.0,12.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2089,1400,Tom Persson,38.0,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,False,D,M,,,1985.0,1.0,1.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2090,1400,Qian Jinghong,50.0,China,Wuxi,Electric scooters,Automotive,China,True,R,F,,,1973.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2091,1400,Qin Long,57.0,China,Qingdao,Tire,Manufacturing,China,True,D,M,,,1965.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2092,1400,M.Satyanarayana Reddy,65.0,India,Hyderabad,Pharmaceuticals,Healthcare,India,True,D,M,,,1957.0,4.0,18.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2093,1400,Mochtar Riady & family,93.0,Indonesia,Jakarta,Diversified,Diversified,Indonesia,True,D,M,,,1929.0,5.0,12.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2094,1400,Rihanna,35.0,United States,Los Angeles,"Music, cosmetics",Fashion & Retail,Barbados,True,D,F,California,West,1988.0,2.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2095,1400,Boris Rotenberg,66.0,Russia,Moscow,"Construction, pipes, chemicals",Construction & Engineering,Russia,True,U,M,,,1957.0,1.0,3.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2096,1400,Subhash Runwal,79.0,India,Mumbai,Real estate,Real Estate,India,True,E,M,,,1943.0,5.0,22.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2097,1400,Igor Rybakov,50.0,Russia,Moscow,Building materials,Manufacturing,Russia,True,U,M,,,1972.0,5.0,16.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2098,1400,Carlos Sanchez,61.0,Brazil,Santo Andre,Generic drugs,Healthcare,Brazil,False,E,M,,,1962.0,1.0,21.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2099,1400,Martin Selig,85.0,United States,Seattle,Real estate,Real Estate,United States,True,E,M,Washington,West,1937.0,12.0,31.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2100,1400,Airat Shaimiev,61.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,U,M,,,1962.0,3.0,7.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2101,1400,Radik Shaimiev,58.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,U,M,,,1964.0,11.0,14.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2102,1400,Nobutoshi Shimamura,97.0,Japan,Saitama,Retail,Fashion & Retail,Japan,True,U,M,,,1926.0,3.0,8.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2103,1400,Jared Smith,48.0,United States,Provo,Cloud computing,Technology,United States,True,E,M,Utah,West,1974.0,10.0,2.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2104,1400,Charlotte Soderstrom,46.0,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,False,D,F,,,1977.0,1.0,1.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2105,1400,Anand Surana,52.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,D,M,,,1971.0,3.0,24.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2106,1400,Dilip Surana,57.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,D,M,,,1966.0,1.0,18.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2107,1400,Wilma Tisch,95.0,United States,New York,Diversified,Finance & Investments,United States,False,D,F,New York,Northeast,1927.0,6.0,25.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2108,1400,Jianyi Wang,60.0,China,Hangzhou,Fiber optic cables,Technology,China,True,U,M,,,1963.0,1.0,12.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2109,1400,Wang Jilei,58.0,China,Shanghai,Logistics,Logistics,China,True,U,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2110,1400,Shuifu Wang,68.0,China,Hangzhou,Manufacturing,Manufacturing,China,True,D,M,,,1955.0,2.0,10.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2111,1400,Wang Yanqing & family,76.0,China,Weihai,Carbon fiber products,Manufacturing,China,False,D,F,,,1946.0,7.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2112,1400,Wang Zelong,26.0,China,Jiaozuo,Chemicals,Metals & Mining,China,False,D,M,,,1996.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2113,1400,Werner O. Weber,84.0,Switzerland,Zurich,Electronic components,Manufacturing,Switzerland,True,E,M,,,1939.0,2.0,9.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2114,1400,Anne Werninghaus,37.0,Brazil,Joinville,Industrial machinery,Manufacturing,Brazil,False,U,F,,,1986.0,1.0,1.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2115,1400,"Alfred West, Jr.",80.0,United States,Paoli,Money management,Finance & Investments,United States,True,U,M,Pennsylvania,Northeast,1942.0,12.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2116,1400,Bo Wu,68.0,China,Nanjing,Machinery,Manufacturing,China,True,E,M,,,1954.0,5.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2117,1400,Wu Chaoqun,53.0,China,Meishan,Chemicals,Manufacturing,China,True,U,M,,,1969.0,5.0,18.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2118,1400,Swift Xie,43.0,China,Shenzhen,Drones,Technology,China,True,E,M,,,1980.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2119,1400,Xu Guozhong & family,59.0,China,Changzhou,Motors,Manufacturing,China,True,D,M,,,1963.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2120,1400,Yao Kuizhang,58.0,China,Hengshui,Beverages,Food & Beverage,China,True,D,M,,,1965.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2121,1400,Yu Peidi,63.0,China,Shanghai,Real estate,Real Estate,Hong Kong,True,D,M,,,1960.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2122,1400,Yuan Liping,52.0,China,Shenzhen,Pharmaceuticals,Healthcare,Canada,False,D,F,,,1971.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2123,1400,Zhang Chuanwei & family,60.0,China,Zhongshan,Machinery,Manufacturing,China,True,D,M,,,1962.0,6.0,15.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2124,1400,Zhang Keqiang,62.0,China,Guangzhou,Real estate,Real Estate,China,True,D,M,,,1960.0,4.0,29.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2125,1400,Zhang Xin,57.0,China,Beijing,Real estate,Real Estate,China,True,Split Family Fortune,F,,,1965.0,8.0,24.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2126,1400,Xinghai Zhang & family,60.0,China,Chongqing,Machinery,Manufacturing,China,True,D,M,,,1963.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2127,1400,Zheng Jianjiang & family,62.0,China,Ningbo,Electrical equipment,Manufacturing,China,True,D,M,,,1961.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2128,1400,Zhong Sheng Jian,65.0,Singapore,Singapore,Real estate,Real Estate,Singapore,True,D,M,,,1958.0,3.0,3.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2129,1400,Zhou Chengjian,57.0,China,Shanghai,Fashion retail,Fashion & Retail,China,True,D,M,,,1965.0,4.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2130,1400,Boris Zingarevich,63.0,Russia,Saint Petersburg,"Pulp and paper, diversified",Diversified,Russia,True,R,M,,,1959.0,7.0,8.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2131,1300,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,U,M,Texas,South,1969.0,10.0,16.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2132,1300,Soegiarto Adikoesoemo,85.0,Indonesia,Surabaya,Chemicals,Logistics,Indonesia,True,R,M,,,1938.0,3.0,24.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2133,1300,Rajendra Agarwal,64.0,India,Mumbai,Pharmaceuticals,Healthcare,India,True,D,M,,,1959.0,2.0,25.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2134,1300,Chirayu Amin,76.0,India,Baroda,Pharmaceuticals,Healthcare,India,False,D,M,,,1946.0,12.0,4.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
